order_id,customer_id,store_id,staff_id,item_id,product_id,product_name,brand_id,category_id,model_year,quantity,list_price,EGP,list_price_egp,discount,order_status,order_date,required_date,shipped_date,late_delivery,latency_days,weekend
688,343,2,7,1,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.1,4,2017-02-02,2017-02-03,2017-02-05,True,2 days,True
769,946,2,6,1,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.1,4,2017-03-09,2017-03-11,2017-03-11,False,0 days,False
779,367,2,6,4,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.2,4,2017-03-15,2017-03-16,2017-03-18,True,2 days,False
971,1426,3,8,3,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,2,1799.99,47.9492,86308.080508,0.05,4,2017-06-22,2017-06-23,2017-06-24,True,1 days,False
1002,1418,1,3,3,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,2,1799.99,47.9492,86308.080508,0.1,4,2017-07-14,2017-07-16,2017-07-16,False,0 days,True
1012,620,2,7,1,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.07,4,2017-07-18,2017-07-20,2017-07-20,False,0 days,False
1034,895,2,7,2,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,2,1799.99,47.9492,86308.080508,0.1,4,2017-07-30,2017-07-31,2017-07-31,False,0 days,True
1040,1225,1,2,5,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,2,1799.99,47.9492,86308.080508,0.05,4,2017-08-04,2017-08-07,2017-08-05,False,0 days,False
1141,1076,1,2,1,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.1,4,2017-09-22,2017-09-23,2017-09-24,True,1 days,True
1164,1067,2,6,1,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.2,4,2017-10-01,2017-10-02,2017-10-03,True,1 days,False
1227,702,2,6,4,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.07,4,2017-11-04,2017-11-07,2017-11-06,False,0 days,True
1260,1117,2,6,1,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.1,4,2017-11-22,2017-11-23,2017-11-24,True,1 days,False
1284,128,2,7,2,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.05,4,2017-12-04,2017-12-06,2017-12-07,True,1 days,False
1301,1088,1,3,3,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1,1799.99,47.9492,86308.080508,0.2,4,2017-12-16,2017-12-19,2017-12-19,False,0 days,False
1371,937,2,7,2,8,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,2,1799.99,47.9492,86308.080508,0.2,4,2018-01-29,2018-01-30,2018-02-01,True,2 days,False
1,259,1,2,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-01-01,2016-01-03,2016-01-03,False,0 days,True
5,1324,2,6,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-01-03,2016-01-06,2016-01-06,False,0 days,False
19,696,1,2,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-01-14,2016-01-17,2016-01-16,False,0 days,False
20,923,1,2,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2016-01-14,2016-01-16,2016-01-17,True,1 days,True
21,1250,2,6,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-01-15,2016-01-16,2016-01-18,True,2 days,True
25,657,2,6,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-01-18,2016-01-21,2016-01-21,False,0 days,False
34,80,2,6,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2016-01-22,2016-01-25,2016-01-23,False,0 days,False
38,583,2,7,4,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2016-01-25,2016-01-27,2016-01-26,False,0 days,False
69,1413,2,7,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2016-02-10,2016-02-12,2016-02-11,False,0 days,False
81,521,2,6,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-02-17,2016-02-19,2016-02-18,False,0 days,False
88,1069,2,6,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-02-21,2016-02-22,2016-02-23,True,1 days,False
93,1328,1,3,5,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2016-02-26,2016-02-28,2016-02-27,False,0 days,False
95,218,2,7,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-02-27,2016-02-29,2016-02-28,False,0 days,True
120,327,2,7,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-03-14,2016-03-15,2016-03-17,True,2 days,False
164,610,2,7,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-04-07,2016-04-08,2016-04-09,True,1 days,False
166,338,2,6,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2016-04-08,2016-04-11,2016-04-11,False,0 days,True
167,1034,2,7,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-04-08,2016-04-09,2016-04-11,True,2 days,True
169,99,2,7,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-04-10,2016-04-11,2016-04-11,False,0 days,True
178,756,2,6,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-04-16,2016-04-17,2016-04-18,True,1 days,True
181,459,1,3,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2016-04-18,2016-04-20,2016-04-20,False,0 days,False
192,728,2,7,5,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-04-27,2016-04-28,2016-04-29,True,1 days,False
196,1247,2,6,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2016-04-28,2016-04-30,2016-05-01,True,1 days,True
208,815,2,7,5,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-05-06,2016-05-07,2016-05-09,True,2 days,True
211,1140,2,6,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-05-07,2016-05-09,2016-05-08,False,0 days,True
217,716,2,7,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2016-05-11,2016-05-12,2016-05-14,True,2 days,False
222,51,2,6,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2016-05-13,2016-05-16,2016-05-14,False,0 days,False
224,157,1,3,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-05-17,2016-05-18,2016-05-19,True,1 days,False
245,223,2,7,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-05-29,2016-05-31,2016-05-30,False,0 days,True
257,1314,1,3,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2016-06-05,2016-06-06,2016-06-08,True,2 days,False
260,632,2,6,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-06-06,2016-06-08,2016-06-08,False,0 days,False
287,133,2,6,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2016-06-25,2016-06-26,2016-06-27,True,1 days,True
288,780,2,6,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2016-06-25,2016-06-28,2016-06-28,False,0 days,False
292,360,3,9,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-06-29,2016-06-30,2016-07-02,True,2 days,False
299,281,2,6,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-07-05,2016-07-06,2016-07-07,True,1 days,False
300,1205,2,6,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2016-07-05,2016-07-08,2016-07-08,False,0 days,False
304,230,2,6,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2016-07-07,2016-07-08,2016-07-08,False,0 days,False
305,705,2,7,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-07-07,2016-07-08,2016-07-08,False,0 days,False
306,424,2,7,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-07-09,2016-07-10,2016-07-12,True,2 days,False
313,565,3,9,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2016-07-14,2016-07-15,2016-07-15,False,0 days,False
317,795,2,7,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-07-17,2016-07-20,2016-07-19,False,0 days,False
338,1333,1,3,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-07-28,2016-07-29,2016-07-30,True,1 days,False
340,963,2,7,5,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2016-07-29,2016-07-30,2016-07-31,True,1 days,True
343,961,2,7,4,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2016-07-31,2016-08-02,2016-08-01,False,0 days,True
367,527,2,7,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-08-14,2016-08-15,2016-08-15,False,0 days,True
368,995,2,7,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-08-14,2016-08-15,2016-08-17,True,2 days,False
369,1285,1,3,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2016-08-15,2016-08-18,2016-08-18,False,0 days,False
374,1313,1,2,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2016-08-17,2016-08-19,2016-08-18,False,0 days,False
389,53,1,3,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-08-22,2016-08-24,2016-08-25,True,1 days,False
401,103,2,6,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-08-30,2016-09-02,2016-09-01,False,0 days,False
405,603,2,6,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2016-08-31,2016-09-01,2016-09-01,False,0 days,False
426,944,2,6,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2016-09-08,2016-09-10,2016-09-10,False,0 days,False
432,169,1,2,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-09-12,2016-09-15,2016-09-14,False,0 days,False
433,1062,2,6,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-09-12,2016-09-15,2016-09-13,False,0 days,False
437,1085,2,7,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2016-09-16,2016-09-18,2016-09-18,False,0 days,True
444,30,1,2,5,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-09-19,2016-09-20,2016-09-21,True,1 days,False
467,555,3,8,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-09-28,2016-09-30,2016-09-30,False,0 days,False
468,1261,1,3,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-09-29,2016-10-02,2016-09-30,False,0 days,False
477,449,1,2,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2016-10-02,2016-10-05,2016-10-04,False,0 days,False
479,984,2,6,5,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-10-03,2016-10-04,2016-10-04,False,0 days,False
498,1331,2,6,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-10-10,2016-10-12,2016-10-11,False,0 days,False
503,932,2,6,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2016-10-13,2016-10-16,2016-10-14,False,0 days,False
508,1359,2,6,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2016-10-15,2016-10-18,2016-10-18,False,0 days,False
520,639,2,7,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-10-23,2016-10-26,2016-10-24,False,0 days,True
525,1315,1,3,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2016-10-26,2016-10-28,2016-10-29,True,1 days,False
533,1334,2,6,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-10-29,2016-11-01,2016-11-01,False,0 days,False
537,1353,1,2,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2016-10-31,2016-11-01,2016-11-03,True,2 days,False
557,1248,2,6,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2016-11-14,2016-11-17,2016-11-15,False,0 days,False
558,1443,2,7,5,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2016-11-15,2016-11-16,2016-11-17,True,1 days,False
568,1275,1,3,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2016-11-23,2016-11-25,2016-11-24,False,0 days,False
585,1219,2,7,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-12-04,2016-12-05,2016-12-05,False,0 days,True
588,102,2,7,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2016-12-06,2016-12-07,2016-12-07,False,0 days,False
595,538,1,2,4,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-12-08,2016-12-09,2016-12-11,True,2 days,True
599,1,2,6,4,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2016-12-09,2016-12-10,2016-12-12,True,2 days,True
604,96,2,7,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2016-12-10,2016-12-13,2016-12-12,False,0 days,True
609,896,2,7,1,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2016-12-12,2016-12-13,2016-12-14,True,1 days,False
622,1398,2,7,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2016-12-23,2016-12-26,2016-12-25,False,0 days,True
633,1040,3,8,4,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.2,4,2016-12-28,2016-12-31,2016-12-30,False,0 days,False
704,1137,2,6,1,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2017-02-08,2017-02-09,2017-02-11,True,2 days,False
838,1395,2,7,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2017-04-14,2017-04-17,2017-04-15,False,0 days,False
884,871,2,7,4,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2017-05-11,2017-05-13,2017-05-12,False,0 days,False
896,376,3,9,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.05,4,2017-05-19,2017-05-22,2017-05-21,False,0 days,True
968,1403,2,6,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2017-06-21,2017-06-23,2017-06-23,False,0 days,False
993,1415,1,3,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2017-07-09,2017-07-11,2017-07-11,False,0 days,False
1028,1273,2,7,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2017-07-27,2017-07-28,2017-07-30,True,2 days,True
1030,161,2,6,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2017-07-29,2017-07-30,2017-07-31,True,1 days,True
1049,194,1,2,5,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.05,4,2017-08-09,2017-08-11,2017-08-10,False,0 days,False
1078,793,2,6,4,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.1,4,2017-08-19,2017-08-21,2017-08-20,False,0 days,True
1086,220,2,7,4,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2017-08-21,2017-08-23,2017-08-24,True,1 days,False
1128,936,2,6,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.2,4,2017-09-15,2017-09-17,2017-09-16,False,0 days,False
1132,351,2,6,2,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.1,4,2017-09-19,2017-09-20,2017-09-20,False,0 days,False
1171,826,2,6,3,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2017-10-05,2017-10-06,2017-10-08,True,2 days,True
1215,807,2,7,2,10,Surly Straggler - 2016,8,4,2016,2,1549.0,47.9492,74273.31079999999,0.07,4,2017-10-28,2017-10-31,2017-10-30,False,0 days,True
1242,303,2,6,3,10,Surly Straggler - 2016,8,4,2016,1,1549.0,47.9492,74273.31079999999,0.07,4,2017-11-11,2017-11-12,2017-11-12,False,0 days,True
1,259,1,2,4,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-01-01,2016-01-03,2016-01-03,False,0 days,True
2,1212,2,6,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-01-01,2016-01-04,2016-01-03,False,0 days,True
11,1326,2,7,3,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.2,4,2016-01-05,2016-01-08,2016-01-07,False,0 days,False
13,873,2,6,4,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-01-08,2016-01-11,2016-01-11,False,0 days,True
37,164,2,6,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-01-25,2016-01-28,2016-01-26,False,0 days,False
39,1296,2,7,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.2,4,2016-01-25,2016-01-26,2016-01-26,False,0 days,False
44,861,2,7,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.05,4,2016-01-28,2016-01-31,2016-01-30,False,0 days,False
74,264,2,7,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-02-13,2016-02-15,2016-02-15,False,0 days,True
100,1237,2,7,4,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.2,4,2016-03-01,2016-03-04,2016-03-03,False,0 days,False
108,12,2,6,3,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-03-06,2016-03-09,2016-03-07,False,0 days,True
120,327,2,7,5,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.2,4,2016-03-14,2016-03-15,2016-03-17,True,2 days,False
122,786,2,6,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.1,4,2016-03-14,2016-03-16,2016-03-15,False,0 days,False
124,403,1,3,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.05,4,2016-03-16,2016-03-18,2016-03-17,False,0 days,False
128,86,2,6,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.1,4,2016-03-18,2016-03-20,2016-03-21,True,1 days,True
138,438,2,7,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.1,4,2016-03-23,2016-03-24,2016-03-25,True,1 days,False
142,170,1,3,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.1,4,2016-03-26,2016-03-27,2016-03-27,False,0 days,True
152,76,2,6,3,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.07,4,2016-03-29,2016-03-30,2016-03-30,False,0 days,False
153,498,2,6,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.07,4,2016-03-30,2016-04-02,2016-04-01,False,0 days,False
172,1079,2,7,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.2,4,2016-04-11,2016-04-12,2016-04-14,True,2 days,False
173,117,3,8,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.2,4,2016-04-11,2016-04-14,2016-04-13,False,0 days,False
176,643,2,7,3,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-04-15,2016-04-16,2016-04-17,True,1 days,True
180,918,2,7,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.07,4,2016-04-17,2016-04-20,2016-04-19,False,0 days,False
189,1288,1,2,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.2,4,2016-04-23,2016-04-24,2016-04-26,True,2 days,False
212,1373,2,6,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.07,4,2016-05-08,2016-05-09,2016-05-11,True,2 days,False
216,267,1,3,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-05-11,2016-05-14,2016-05-13,False,0 days,False
233,737,2,6,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.1,4,2016-05-21,2016-05-22,2016-05-24,True,2 days,False
261,1045,1,2,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-06-08,2016-06-10,2016-06-09,False,0 days,False
278,1301,1,3,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.2,4,2016-06-20,2016-06-23,2016-06-21,False,0 days,False
282,159,3,9,4,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.07,4,2016-06-22,2016-06-25,2016-06-25,False,0 days,False
283,181,1,2,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.2,4,2016-06-23,2016-06-26,2016-06-26,False,0 days,True
285,319,1,2,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-06-25,2016-06-26,2016-06-27,True,1 days,True
286,59,2,6,3,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.1,4,2016-06-25,2016-06-26,2016-06-26,False,0 days,True
300,1205,2,6,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.1,4,2016-07-05,2016-07-08,2016-07-08,False,0 days,False
312,299,2,6,3,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.05,4,2016-07-13,2016-07-15,2016-07-16,True,1 days,False
316,670,2,7,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.1,4,2016-07-17,2016-07-20,2016-07-19,False,0 days,False
334,1112,2,7,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.2,4,2016-07-25,2016-07-28,2016-07-27,False,0 days,False
342,806,2,7,3,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.1,4,2016-07-31,2016-08-01,2016-08-03,True,2 days,False
355,1011,3,8,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.1,4,2016-08-03,2016-08-05,2016-08-05,False,0 days,False
366,1054,3,9,3,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.2,4,2016-08-13,2016-08-14,2016-08-14,False,0 days,True
379,954,2,7,2,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.2,4,2016-08-18,2016-08-21,2016-08-21,False,0 days,True
380,1156,2,7,1,16,Electra Townie Original 7D EQ - 2016,1,3,2016,1,599.99,47.9492,28769.040508,0.05,4,2016-08-19,2016-08-20,2016-08-21,True,1 days,True
386,1362,2,6,3,16,Electra Townie Original 7D EQ - 2016,1,3,2016,2,599.99,47.9492,28769.040508,0.2,4,2016-08-20,2016-08-23,2016-08-23,False,0 days,False
